source,pedon_id,order,lat,lon,latlon_q,horizon_number,horizon,horizon_type,depth2,depth1,depth,bulk_density,bd_method,cf,cf_method,cconc,cconc_method,mineral_d,ff_d,total_d,ccontent,total_c,ccontent_1m,total_c_1m,pedon_start
"BEC (Meidinger and Pojar, 1991)",312,Podzolic,50.29800034,122.8199997,NA,5,Bfh,Mineral,-5,-21,16,1.38,1,0,1,1.7,2,,,,3754,,3754,,FALSE
"BEC (Meidinger and Pojar, 1991)",312,Podzolic,50.29800034,122.8199997,NA,6,Bf1,Mineral,-21,-34,13,1.38,1,2,1,1.7,2,,,,2989,,2989,,FALSE
"BEC (Meidinger and Pojar, 1991)",312,Podzolic,50.29800034,122.8199997,NA,7,Bf2,Mineral,-34,-52,18,1.38,1,30,1,1.7,2,,,,2956,,2956,,FALSE
"BEC (Meidinger and Pojar, 1991)",313,Organic,48.62748337,124.4981689,NA,1,Om2,Organic,47,30,17,0.12,1,0,1,51.68,2,0,47,47,10543,26254,10543,262.54,TRUE
"BEC (Meidinger and Pojar, 1991)",313,Organic,48.62748337,124.4981689,NA,2,Om1,Organic,30,14,16,0.12,1,0,1,51.68,2,,,,9923,,9923,,FALSE
"BEC (Meidinger and Pojar, 1991)",313,Organic,48.62748337,124.4981689,NA,3,Fa,Organic,14,2,12,0.08,1,0,1,51.68,2,,,,4961,,4961,,FALSE
"BEC (Meidinger and Pojar, 1991)",313,Organic,48.62748337,124.4981689,NA,4,Ln,Organic,2,0,2,0.08,1,0,1,51.68,2,,,,827,,827,,FALSE
"BEC (Meidinger and Pojar, 1991)",313,Organic,48.62748337,124.4981689,NA,5,NA,Mineral,0,0,0,0,1,0,1,,2,,,,,,,,FALSE
"BEC (Meidinger and Pojar, 1991)",314,Brunisolic,50.6228981,122.5059967,NA,1,"L, F, H",Organic,4,0,4,0.16,1,0,1,37.4,2,55,4,59,2394,8106,2394,81.06,TRUE
"BEC (Meidinger and Pojar, 1991)",314,Brunisolic,50.6228981,122.5059967,NA,2,Bfj,Mineral,-15,-2,13,1.03,1,25,1,1.2,2,,,,1205,,1205,,FALSE
"BEC (Meidinger and Pojar, 1991)",314,Brunisolic,50.6228981,122.5059967,NA,3,Aej,Mineral,0,-2,2,1.24,1,25,1,3.36,2,,,,625,,625,,FALSE
"BEC (Meidinger and Pojar, 1991)",314,Brunisolic,50.6228981,122.5059967,NA,4,Bm,Mineral,-15,-40,25,1.45,1,25,1,1.2,2,,,,3262,,3262,,FALSE
"BEC (Meidinger and Pojar, 1991)",314,Brunisolic,50.6228981,122.5059967,NA,5,BC,Mineral,-40,-55,15,1.45,1,25,1,0.38,2,,,,620,,620,,FALSE
"BEC (Meidinger and Pojar, 1991)",315,Brunisolic,50.45106125,122.6865997,NA,1,L,Organic,3,2.5,0.5,0.16,1,0,1,37.4,2,42,3,45,299,5671,299,56.71,TRUE
"BEC (Meidinger and Pojar, 1991)",315,Brunisolic,50.45106125,122.6865997,NA,2,Fz,Organic,2.5,0.5,2,0.16,1,0,1,37.4,2,,,,1197,,1197,,FALSE
"BEC (Meidinger and Pojar, 1991)",315,Brunisolic,50.45106125,122.6865997,NA,3,H,Organic,0.5,0,0.5,0.16,1,0,1,30.85,2,,,,247,,247,,FALSE
"BEC (Meidinger and Pojar, 1991)",315,Brunisolic,50.45106125,122.6865997,NA,4,Aej,Mineral,0,-1,1,1.24,1,10,1,3.36,2,,,,375,,375,,FALSE
"BEC (Meidinger and Pojar, 1991)",315,Brunisolic,50.45106125,122.6865997,NA,5,Bfj,Mineral,-1,-27,26,1.03,1,10,1,1.2,2,,,,2892,,2892,,FALSE
"BEC (Meidinger and Pojar, 1991)",315,Brunisolic,50.45106125,122.6865997,NA,6,BC,Mineral,-27,-42,15,1.45,1,20,1,0.38,2,,,,661,,661,,FALSE
"BEC (Meidinger and Pojar, 1991)",316,Podzolic,50.19575119,122.9571991,NA,1,L,Organic,25,24,1,0.14,1,0,1,43.21,2,0,25,25,605,15124,605,151.24,TRUE
"BEC (Meidinger and Pojar, 1991)",316,Podzolic,50.19575119,122.9571991,NA,2,Fm,Organic,24,0,24,0.14,1,0,1,43.21,2,,,,14519,,14519,,FALSE
"BEC (Meidinger and Pojar, 1991)",316,Podzolic,50.19575119,122.9571991,NA,3,Ae,Mineral,0,0,0,1.31,1,70,1,4.74,2,,,,0,,0,,FALSE
"BEC (Meidinger and Pojar, 1991)",317,Podzolic,49.62169266,123.5321121,NA,1,Ln,Organic,9,6,3,0.14,1,0,1,43.21,2,65,9,74,1815,20016,1815,200.16,TRUE
"BEC (Meidinger and Pojar, 1991)",317,Podzolic,49.62169266,123.5321121,NA,2,Fa,Organic,6,3,3,0.14,1,0,1,43.21,2,,,,1815,,1815,,FALSE
"BEC (Meidinger and Pojar, 1991)",317,Podzolic,49.62169266,123.5321121,NA,3,Hh,Organic,3,0,3,0.14,1,0,1,36.65,2,,,,1539,,1539,,FALSE
"BEC (Meidinger and Pojar, 1991)",317,Podzolic,49.62169266,123.5321121,NA,4,Ae,Mineral,0,-8,8,1.31,1,3,1,4.74,2,,,,4818,,4818,,FALSE
"BEC (Meidinger and Pojar, 1991)",317,Podzolic,49.62169266,123.5321121,NA,5,Bf,Mineral,-8,-65,57,1.38,1,25,1,1.7,2,,,,10029,,10029,,FALSE
"BEC (Meidinger and Pojar, 1991)",318,Podzolic,49.62176895,123.5333023,NA,1,Lv,Organic,8,6,2,0.11,1,0,1,45.06,2,53,8,61,991,23334,991,233.34,TRUE
"BEC (Meidinger and Pojar, 1991)",318,Podzolic,49.62176895,123.5333023,NA,2,Fz,Organic,6,4,2,0.11,1,0,1,45.06,2,,,,991,,991,,FALSE
"BEC (Meidinger and Pojar, 1991)",318,Podzolic,49.62176895,123.5333023,NA,3,Hh,Organic,4,0,4,0.11,1,0,1,38.51,2,,,,1694,,1694,,FALSE
"BEC (Meidinger and Pojar, 1991)",318,Podzolic,49.62176895,123.5333023,NA,4,Ahe,Mineral,0,-10,10,0.93,1,1,1,10.95,2,,,,10082,,10082,,FALSE
"BEC (Meidinger and Pojar, 1991)",318,Podzolic,49.62176895,123.5333023,NA,5,Bhf,Mineral,-10,-38,28,0.86,1,35,1,3.92,2,,,,6136,,6136,,FALSE
"BEC (Meidinger and Pojar, 1991)",318,Podzolic,49.62176895,123.5333023,NA,6,Bf,Mineral,-38,-53,15,1.17,1,50,1,3.92,2,,,,3440,,3440,,FALSE
"BEC (Meidinger and Pojar, 1991)",319,NA,50.61920166,122.5370026,NA,1,NA,Mineral,0,0,0,0,1,60,1,,2,,,,,0,,0,TRUE
"BEC (Meidinger and Pojar, 1991)",320,Podzolic,49.62232971,123.5359802,NA,1,Ln,Organic,15,11,4,0.11,1,0,1,45.06,2,77,15,92,1983,37356,1983,373.56,TRUE
"BEC (Meidinger and Pojar, 1991)",320,Podzolic,49.62232971,123.5359802,NA,2,Fz,Organic,11,5,6,0.11,1,0,1,45.06,2,,,,2974,,2974,,FALSE
"BEC (Meidinger and Pojar, 1991)",320,Podzolic,49.62232971,123.5359802,NA,3,Hz,Organic,5,0,5,0.11,1,0,1,38.51,2,,,,2118,,2118,,FALSE
"BEC (Meidinger and Pojar, 1991)",320,Podzolic,49.62232971,123.5359802,NA,4,Ah,Mineral,0,-9,9,0.93,1,1,1,10.95,2,,,,9073,,9073,,FALSE
"BEC (Meidinger and Pojar, 1991)",320,Podzolic,49.62232971,123.5359802,NA,5,Bhf,Mineral,-9,-47,38,0.86,1,15,1,3.92,2,,,,10889,,10889,,FALSE
"BEC (Meidinger and Pojar, 1991)",320,Podzolic,49.62232971,123.5359802,NA,6,Bf,Mineral,-47,-77,30,1.17,1,25,1,3.92,2,,,,10319,,10319,,FALSE
"BEC (Meidinger and Pojar, 1991)",321,Podzolic,50.05981064,123.1034012,NA,1,Ae,Mineral,0,-1,1,1.31,1,0,1,4.74,2,28,0,28,621,3788,621,37.88,TRUE
"BEC (Meidinger and Pojar, 1991)",321,Podzolic,50.05981064,123.1034012,NA,2,Bf,Mineral,-1,-28,27,1.38,1,50,1,1.7,2,,,,3167,,3167,,FALSE
"BEC (Meidinger and Pojar, 1991)",322,Brunisolic,50.60879898,122.5599976,NA,1,L,Organic,22,20,2,0.16,1,0,1,37.4,2,35,22,57,1197,18419,1197,184.19,TRUE
"BEC (Meidinger and Pojar, 1991)",322,Brunisolic,50.60879898,122.5599976,NA,2,F,Organic,20,0,20,0.16,1,0,1,37.4,2,,,,11968,,11968,,FALSE
"BEC (Meidinger and Pojar, 1991)",322,Brunisolic,50.60879898,122.5599976,NA,3,Ae,Mineral,0,-2,2,1.24,1,0,1,3.36,2,,,,833,,833,,FALSE
"BEC (Meidinger and Pojar, 1991)",322,Brunisolic,50.60879898,122.5599976,NA,4,Bm,Mineral,-2,-35,33,1.45,1,23,1,1.2,2,,,,4421,,4421,,FALSE
"BEC (Meidinger and Pojar, 1991)",323,Brunisolic,50.60910034,122.5599976,NA,1,L,Organic,20,19,1,0.16,1,0,1,37.4,2,20,20,40,598,13873,598,138.73,TRUE
"BEC (Meidinger and Pojar, 1991)",323,Brunisolic,50.60910034,122.5599976,NA,2,F,Organic,19,0,19,0.16,1,0,1,37.4,2,,,,11370,,11370,,FALSE
"BEC (Meidinger and Pojar, 1991)",323,Brunisolic,50.60910034,122.5599976,NA,3,Ae,Mineral,0,-1,1,1.24,1,0,1,3.36,2,,,,417,,417,,FALSE
"BEC (Meidinger and Pojar, 1991)",323,Brunisolic,50.60910034,122.5599976,NA,4,Bm,Mineral,-1,-20,19,1.45,1,55,1,1.2,2,,,,1488,,1488,,FALSE
"BEC (Meidinger and Pojar, 1991)",324,Podzolic,49.63101196,123.5393143,NA,1,Ln,Organic,30,23,7,0.11,1,0,1,45.06,2,60,30,90,3470,34618,3470,346.18,TRUE
"BEC (Meidinger and Pojar, 1991)",324,Podzolic,49.63101196,123.5393143,NA,2,Fz,Organic,23,11,12,0.11,1,0,1,45.06,2,,,,5948,,5948,,FALSE
"BEC (Meidinger and Pojar, 1991)",324,Podzolic,49.63101196,123.5393143,NA,3,Hh,Organic,11,0,11,0.11,1,0,1,38.51,2,,,,4660,,4660,,FALSE
"BEC (Meidinger and Pojar, 1991)",324,Podzolic,49.63101196,123.5393143,NA,4,Ae,Mineral,0,-5,5,0.93,1,1,1,10.95,2,,,,5041,,5041,,FALSE
"BEC (Meidinger and Pojar, 1991)",324,Podzolic,49.63101196,123.5393143,NA,5,Bhf,Mineral,-5,-37,32,0.86,1,15,1,3.92,2,,,,9170,,9170,,FALSE
"BEC (Meidinger and Pojar, 1991)",324,Podzolic,49.63101196,123.5393143,NA,6,Bf,Mineral,-37,-60,23,1.17,1,40,1,3.92,2,,,,6329,,6329,,FALSE
"BEC (Meidinger and Pojar, 1991)",325,Podzolic,49.1599884,124.0310364,NA,1,L,Organic,4,3,1,0.14,1,0,1,43.21,2,70,4,74,605,15175,605,151.75,TRUE
"BEC (Meidinger and Pojar, 1991)",325,Podzolic,49.1599884,124.0310364,NA,2,Fa,Organic,3,1,2,0.14,1,0,1,43.21,2,,,,1210,,1210,,FALSE
"BEC (Meidinger and Pojar, 1991)",325,Podzolic,49.1599884,124.0310364,NA,3,Hh,Organic,1,0,1,0.14,1,0,1,36.65,2,,,,513,,513,,FALSE
"BEC (Meidinger and Pojar, 1991)",325,Podzolic,49.1599884,124.0310364,NA,4,Ae,Mineral,0,-5,5,1.31,1,30,1,4.74,2,,,,2173,,2173,,FALSE
"BEC (Meidinger and Pojar, 1991)",325,Podzolic,49.1599884,124.0310364,NA,5,Bf1,Mineral,-5,-33,28,1.38,1,30,1,1.7,2,,,,4598,,4598,,FALSE
"BEC (Meidinger and Pojar, 1991)",325,Podzolic,49.1599884,124.0310364,NA,6,Bf2,Mineral,-33,-70,37,1.38,1,30,1,1.7,2,,,,6076,,6076,,FALSE
"BEC (Meidinger and Pojar, 1991)",326,Brunisolic,48.90501785,124.3088989,NA,1,L,Organic,15,12,3,0.16,1,0,1,37.4,2,60,15,75,1795,15655,1795,156.55,TRUE
"BEC (Meidinger and Pojar, 1991)",326,Brunisolic,48.90501785,124.3088989,NA,2,Fa,Organic,12,2,10,0.16,1,0,1,37.4,2,,,,5984,,5984,,FALSE
"BEC (Meidinger and Pojar, 1991)",326,Brunisolic,48.90501785,124.3088989,NA,3,Hr,Organic,2,0,2,0.16,1,0,1,30.85,2,,,,987,,987,,FALSE
"BEC (Meidinger and Pojar, 1991)",326,Brunisolic,48.90501785,124.3088989,NA,4,Aej,Mineral,0,-2,2,1.24,1,25,1,3.36,2,,,,625,,625,,FALSE
"BEC (Meidinger and Pojar, 1991)",326,Brunisolic,48.90501785,124.3088989,NA,5,Bfj,Mineral,-2,-10,8,1.2,1,25,1,1.2,2,,,,864,,864,,FALSE
"BEC (Meidinger and Pojar, 1991)",326,Brunisolic,48.90501785,124.3088989,NA,6,Bm,Mineral,-10,-60,50,1.2,1,25,1,1.2,2,,,,5400,,5400,,FALSE
"BEC (Meidinger and Pojar, 1991)",327,Organic,50.66139984,122.5559998,NA,1,Om,Organic,50,0,50,0.12,1,0,1,51.68,2,10,50,60,31008,32856,31008,328.56,TRUE
"BEC (Meidinger and Pojar, 1991)",327,Organic,50.66139984,122.5559998,NA,2,C1,Mineral,-50,-55,5,1.74,1,0,1,1.18,2,,,,1027,,1027,,FALSE
"BEC (Meidinger and Pojar, 1991)",327,Organic,50.66139984,122.5559998,NA,3,C2,Mineral,-55,-60,5,1.74,1,20,1,1.18,2,,,,821,,821,,FALSE
"BEC (Meidinger and Pojar, 1991)",328,Organic,50.66180038,122.5559998,NA,1,IIOhb,Organic,40,12,28,0.15,1,0,1,45.12,2,3,37,40,18950,28822,18950,288.22,TRUE
"BEC (Meidinger and Pojar, 1991)",328,Organic,50.66180038,122.5559998,NA,2,IIOmb,Organic,6,12,6,0.15,1,0,1,51.68,2,,,,4651,,4651,,FALSE
"BEC (Meidinger and Pojar, 1991)",328,Organic,50.66180038,122.5559998,NA,3,Of,Organic,3,0,3,0.08,1,0,1,51.68,2,,,,1240,,1240,,FALSE
"BEC (Meidinger and Pojar, 1991)",328,Organic,50.66180038,122.5559998,NA,4,IAh,Mineral,-3,-6,3,1.31,1,0,1,10.13,2,,,,3981,,3981,,FALSE
"BEC (Meidinger and Pojar, 1991)",329,Podzolic,50.10813904,123.1123962,NA,1,Ae,Mineral,0,-17,17,1.31,1,0,1,4.74,2,45,0,45,10556,14497,10556,144.97,TRUE
"BEC (Meidinger and Pojar, 1991)",329,Podzolic,50.10813904,123.1123962,NA,2,B,Mineral,-17,-45,28,1.38,1,40,1,1.7,2,,,,3941,,3941,,FALSE
"BEC (Meidinger and Pojar, 1991)",330,Podzolic,49.94768906,123.2921982,NA,1,Ae,Mineral,0,-2,2,1.31,1,0,1,4.74,2,59,0,59,1242,8690,1242,86.9,TRUE
"BEC (Meidinger and Pojar, 1991)",330,Podzolic,49.94768906,123.2921982,NA,2,B,Mineral,-2,-15,13,1.38,1,25,1,1.7,2,,,,2287,,2287,,FALSE
"BEC (Meidinger and Pojar, 1991)",330,Podzolic,49.94768906,123.2921982,NA,3,B,Mineral,-16,-60,44,1.38,1,50,1,1.7,2,,,,5161,,5161,,FALSE
"BEC (Meidinger and Pojar, 1991)",331,Podzolic,50.02922058,123.2136993,NA,1,L,Organic,6,5,1,0.14,1,0,1,43.21,2,47,6,53,605,13813,605,138.13,TRUE
"BEC (Meidinger and Pojar, 1991)",331,Podzolic,50.02922058,123.2136993,NA,2,Fm,Organic,5,2,3,0.14,1,0,1,43.21,2,,,,1815,,1815,,FALSE
"BEC (Meidinger and Pojar, 1991)",331,Podzolic,50.02922058,123.2136993,NA,3,H,Organic,2,0,2,0.14,1,0,1,36.65,2,,,,1026,,1026,,FALSE
"BEC (Meidinger and Pojar, 1991)",331,Podzolic,50.02922058,123.2136993,NA,4,Ae,Mineral,0,-5,5,1.31,1,20,1,4.74,2,,,,2484,,2484,,FALSE
"BEC (Meidinger and Pojar, 1991)",331,Podzolic,50.02922058,123.2136993,NA,5,Bf,Mineral,-5,-21,16,1.38,1,20,1,1.7,2,,,,3003,,3003,,FALSE
"BEC (Meidinger and Pojar, 1991)",331,Podzolic,50.02922058,123.2136993,NA,6,Bfj,Mineral,-21,-47,26,1.38,1,20,1,1.7,2,,,,4880,,4880,,FALSE
"BEC (Meidinger and Pojar, 1991)",332,Brunisolic,50.51506042,122.7297974,NA,1,Ln,Organic,5,3,2,0.16,1,0,1,37.4,2,50,5,55,1197,4266,1197,42.66,TRUE
"BEC (Meidinger and Pojar, 1991)",332,Brunisolic,50.51506042,122.7297974,NA,2,Fm,Organic,3,1,2,0.16,1,0,1,37.4,2,,,,1197,,1197,,FALSE
"BEC (Meidinger and Pojar, 1991)",332,Brunisolic,50.51506042,122.7297974,NA,3,Hh,Organic,1,0,1,0.16,1,0,1,30.85,2,,,,494,,494,,FALSE
"BEC (Meidinger and Pojar, 1991)",332,Brunisolic,50.51506042,122.7297974,NA,4,Ae,Mineral,0,-2,2,1.24,1,85,1,3.36,2,,,,125,,125,,FALSE
"BEC (Meidinger and Pojar, 1991)",332,Brunisolic,50.51506042,122.7297974,NA,5,Bm,Mineral,-2,-50,48,1.45,1,85,1,1.2,2,,,,1253,,1253,,FALSE
"BEC (Meidinger and Pojar, 1991)",333,Podzolic,49.59410858,123.6660004,NA,1,Lv,Organic,23,21,2,0.14,1,0,1,43.21,2,34,23,57,1210,23797,1210,237.97,TRUE
"BEC (Meidinger and Pojar, 1991)",333,Podzolic,49.59410858,123.6660004,NA,2,Fm,Organic,21,2,19,0.14,1,0,1,43.21,2,,,,11494,,11494,,FALSE
"BEC (Meidinger and Pojar, 1991)",333,Podzolic,49.59410858,123.6660004,NA,3,Hr,Organic,2,0,2,0.14,1,0,1,36.65,2,,,,1026,,1026,,FALSE
"BEC (Meidinger and Pojar, 1991)",333,Podzolic,49.59410858,123.6660004,NA,4,Ae,Mineral,0,-11,11,1.31,1,0,1,4.74,2,,,,6830,,6830,,FALSE
"BEC (Meidinger and Pojar, 1991)",333,Podzolic,49.59410858,123.6660004,NA,5,Bf,Mineral,-11,-34,23,1.38,1,40,1,1.7,2,,,,3237,,3237,,FALSE
"BEC (Meidinger and Pojar, 1991)",334,Regosolic,49.96749878,123.3013992,NA,1,L,Organic,24,20,4,0.11,1,0,1,25.58,2,4,24,28,1126,14059,1126,140.59,TRUE
"BEC (Meidinger and Pojar, 1991)",334,Regosolic,49.96749878,123.3013992,NA,2,Fa,Organic,20,8,12,0.11,1,0,1,25.58,2,,,,3377,,3377,,FALSE
"BEC (Meidinger and Pojar, 1991)",334,Regosolic,49.96749878,123.3013992,NA,3,H,Organic,8,0,8,0.55,1,0,1,19.02,2,,,,8369,,8369,,FALSE
"BEC (Meidinger and Pojar, 1991)",334,Regosolic,49.96749878,123.3013992,NA,4,Bm,Mineral,0,-4,4,1.1,1,5,1,2.84,2,,,,1187,,1187,,FALSE
"BEC (Meidinger and Pojar, 1991)",335,Podzolic,50.14310837,123.1373978,NA,1,Ae,Mineral,0,-10,10,1.31,1,0,1,4.74,2,50,0,50,6209,10901,6209,109.01,TRUE
"BEC (Meidinger and Pojar, 1991)",335,Podzolic,50.14310837,123.1373978,NA,2,B,Mineral,-10,-50,40,1.38,1,50,1,1.7,2,,,,4692,,4692,,FALSE
"BEC (Meidinger and Pojar, 1991)",336,Podzolic,50.38208008,122.9188004,NA,1,L,Organic,8,7,1,0.14,1,0,1,43.21,2,32,8,40,605,7310,605,73.1,TRUE
"BEC (Meidinger and Pojar, 1991)",336,Podzolic,50.38208008,122.9188004,NA,2,Fm,Organic,7,3,4,0.14,1,0,1,43.21,2,,,,2420,,2420,,FALSE
"BEC (Meidinger and Pojar, 1991)",336,Podzolic,50.38208008,122.9188004,NA,3,H,Organic,3,0,3,0.14,1,0,1,36.65,2,,,,1539,,1539,,FALSE
"BEC (Meidinger and Pojar, 1991)",336,Podzolic,50.38208008,122.9188004,NA,4,Ae,Mineral,0,-9,9,1.31,1,75,1,4.74,2,,,,1397,,1397,,FALSE
"BEC (Meidinger and Pojar, 1991)",336,Podzolic,50.38208008,122.9188004,NA,5,Bf,Mineral,-9,-32,23,1.38,1,75,1,1.7,2,,,,1349,,1349,,FALSE
"BEC (Meidinger and Pojar, 1991)",337,Gleysolic,49.49919891,123.8293991,NA,1,Lv,Organic,12,11,1,0.08,1,0,1,42.07,2,60,12,72,337,25045,337,250.45,TRUE
"BEC (Meidinger and Pojar, 1991)",337,Gleysolic,49.49919891,123.8293991,NA,2,Fz,Organic,11,10,1,0.12,1,0,1,42.07,2,,,,505,,505,,FALSE
"BEC (Meidinger and Pojar, 1991)",337,Gleysolic,49.49919891,123.8293991,NA,3,Hh,Organic,10,0,10,0.21,1,0,1,35.51,2,,,,7457,,7457,,FALSE
"BEC (Meidinger and Pojar, 1991)",337,Gleysolic,49.49919891,123.8293991,NA,4,Ah,Mineral,0,-12,12,1.01,1,5,1,3.85,2,,,,4433,,4433,,FALSE
"BEC (Meidinger and Pojar, 1991)",337,Gleysolic,49.49919891,123.8293991,NA,5,Ahj,Mineral,-12,-30,18,1.01,1,5,1,3.85,2,,,,6649,,6649,,FALSE
"BEC (Meidinger and Pojar, 1991)",337,Gleysolic,49.49919891,123.8293991,NA,6,Bg1,Mineral,-30,-60,30,1.44,1,5,1,1.38,2,,,,5664,,5664,,FALSE
"BEC (Meidinger and Pojar, 1991)",337,Gleysolic,49.49919891,123.8293991,NA,7,Bg2,Mineral,-60,-60,0,1.44,1,15,1,1.38,2,,,,0,,0,,FALSE
"BEC (Meidinger and Pojar, 1991)",338,Organic,50.65449905,122.6849976,NA,1,L,Organic,30,28,2,0.08,1,0,1,51.68,2,20,30,50,827,18392,827,183.92,TRUE
"BEC (Meidinger and Pojar, 1991)",338,Organic,50.65449905,122.6849976,NA,2,Of,Organic,28,25,3,0.08,1,0,1,51.68,2,,,,1240,,1240,,FALSE
"BEC (Meidinger and Pojar, 1991)",338,Organic,50.65449905,122.6849976,NA,3,Om1,Organic,25,1,24,0.12,1,0,1,51.68,2,,,,14884,,14884,,FALSE
"BEC (Meidinger and Pojar, 1991)",338,Organic,50.65449905,122.6849976,NA,4,Om2,Organic,1,0,1,0.12,1,0,1,51.68,2,,,,620,,620,,FALSE
"BEC (Meidinger and Pojar, 1991)",338,Organic,50.65449905,122.6849976,NA,5,C1,Mineral,0,-1,1,1.74,1,80,1,1.18,2,,,,41,,41,,FALSE
"BEC (Meidinger and Pojar, 1991)",338,Organic,50.65449905,122.6849976,NA,6,C2,Mineral,-1,-20,19,1.74,1,80,1,1.18,2,,,,780,,780,,FALSE
"BEC (Meidinger and Pojar, 1991)",339,Brunisolic,50.6534996,122.6900024,NA,1,F,Organic,4,2,2,0.16,1,0,1,37.4,2,39,4,43,1197,5073,1197,50.73,TRUE
"BEC (Meidinger and Pojar, 1991)",339,Brunisolic,50.6534996,122.6900024,NA,2,H,Organic,2,0,2,0.16,1,0,1,30.85,2,,,,987,,987,,FALSE
"BEC (Meidinger and Pojar, 1991)",339,Brunisolic,50.6534996,122.6900024,NA,3,Bm,Mineral,0,-20,20,1.45,1,20,1,1.2,2,,,,2784,,2784,,FALSE
"BEC (Meidinger and Pojar, 1991)",339,Brunisolic,50.6534996,122.6900024,NA,4,BC,Mineral,-21,-40,19,1.45,1,90,1,0.38,2,,,,105,,105,,FALSE
"BEC (Meidinger and Pojar, 1991)",340,Regosolic,50.65470123,122.6920013,NA,1,L,Organic,2,0.5,1.5,0.11,1,0,1,25.58,2,9,2,11,422,2503,422,25.03,TRUE
"BEC (Meidinger and Pojar, 1991)",340,Regosolic,50.65470123,122.6920013,NA,2,F,Organic,0.5,0,0.5,0.11,1,0,1,25.58,2,,,,141,,141,,FALSE
"BEC (Meidinger and Pojar, 1991)",340,Regosolic,50.65470123,122.6920013,NA,3,Bm,Mineral,0,-9,9,1.1,1,31,1,2.84,2,,,,1940,,1940,,FALSE
"BEC (Meidinger and Pojar, 1991)",341,Brunisolic,50.66080093,122.6880035,NA,1,BC,Mineral,0,-1,1,1.62,1,80,1,0.38,2,32,0,32,12,6270,12,62.7,TRUE
"BEC (Meidinger and Pojar, 1991)",341,Brunisolic,50.66080093,122.6880035,NA,2,Ah,Mineral,-1,-14,13,1.07,1,17,1,3.36,2,,,,3879,,3879,,FALSE
"BEC (Meidinger and Pojar, 1991)",341,Brunisolic,50.66080093,122.6880035,NA,3,Bm,Mineral,-14,-32,18,1.62,1,32,1,1.2,2,,,,2379,,2379,,FALSE
"BEC (Meidinger and Pojar, 1991)",342,Brunisolic,50.65810013,122.6910019,NA,1,F,Organic,3,0,3,0.16,1,0,1,37.4,2,35,3,38,1795,11232,1795,112.32,TRUE
"BEC (Meidinger and Pojar, 1991)",342,Brunisolic,50.65810013,122.6910019,NA,2,Ah,Mineral,0,-35,35,1.07,1,25,1,3.36,2,,,,9437,,9437,,FALSE
"BEC (Meidinger and Pojar, 1991)",343,Brunisolic,50.66320038,122.6869965,NA,1,L,Organic,2,0,2,0.16,1,0,1,37.4,2,13,2,15,1197,2820,1197,28.2,TRUE
"BEC (Meidinger and Pojar, 1991)",343,Brunisolic,50.66320038,122.6869965,NA,2,Bm,Mineral,0,-10,10,1.45,1,9,1,1.2,2,,,,1583,,1583,,FALSE
"BEC (Meidinger and Pojar, 1991)",343,Brunisolic,50.66320038,122.6869965,NA,3,C,Mineral,-10,-13,3,1.38,1,75,1,0.39,2,,,,40,,40,,FALSE
"BEC (Meidinger and Pojar, 1991)",344,Regosolic,50.66550064,122.685997,NA,1,F,Organic,4,0,4,0.11,1,0,1,25.58,2,25,4,29,1126,2202,1126,22.02,TRUE
"BEC (Meidinger and Pojar, 1991)",344,Regosolic,50.66550064,122.685997,NA,2,Bm,Mineral,0,-5,5,1.1,1,70,1,2.84,2,,,,469,,469,,FALSE
"BEC (Meidinger and Pojar, 1991)",344,Regosolic,50.66550064,122.685997,NA,3,C,Mineral,-25,-5,20,1.1,1,70,1,0.92,2,,,,607,,607,,FALSE
"BEC (Meidinger and Pojar, 1991)",345,Brunisolic,50.66360092,122.6880035,NA,1,F,Organic,0.5,0,0.5,0.16,1,0,1,37.4,2,29,0.5,29.5,299,6110,299,61.1,TRUE
"BEC (Meidinger and Pojar, 1991)",345,Brunisolic,50.66360092,122.6880035,NA,2,Ah,Mineral,0,-10,10,1.07,1,0,1,3.36,2,,,,3595,,3595,,FALSE
"BEC (Meidinger and Pojar, 1991)",345,Brunisolic,50.66360092,122.6880035,NA,3,Bm,Mineral,-11,-30,19,1.62,1,40,1,1.2,2,,,,2216,,2216,,FALSE
"BEC (Meidinger and Pojar, 1991)",346,Podzolic,48.66864014,124.6863022,NA,1,L,Organic,7,5,2,0.11,1,0,1,45.06,2,75,7,82,991,20763,991,207.63,TRUE
"BEC (Meidinger and Pojar, 1991)",346,Podzolic,48.66864014,124.6863022,NA,2,Fz,Organic,5,2,3,0.11,1,0,1,45.06,2,,,,1487,,1487,,FALSE
"BEC (Meidinger and Pojar, 1991)",346,Podzolic,48.66864014,124.6863022,NA,3,Hh,Organic,2,0,2,0.11,1,0,1,38.51,2,,,,847,,847,,FALSE
"BEC (Meidinger and Pojar, 1991)",346,Podzolic,48.66864014,124.6863022,NA,4,A,Mineral,0,-7,7,0.93,1,0,1,10.95,2,,,,7128,,7128,,FALSE
"BEC (Meidinger and Pojar, 1991)",346,Podzolic,48.66864014,124.6863022,NA,5,Hb,Mineral,-7,-15,8,0.11,1,0,1,38.51,2,,,,3389,,3389,,FALSE
"BEC (Meidinger and Pojar, 1991)",346,Podzolic,48.66864014,124.6863022,NA,6,Bm,Mineral,-15,-28,13,1.17,1,2,1,3.92,2,,,,5843,,5843,,FALSE
